124	85474
124	86251
124	87147
125	37
126	37
127	37
127	3774
127	59568
127	77729
127	86331
127	88717
128	38
129	38
130	38
131	38
132	38
133	38
133	5822
133	6662
133	37545
133	56504
133	77028
133	80039
133	94393
133	95601
134	39
135	39
136	39
137	39
138	39
139	40
139	2076
139	4049
139	4476
139	11955
139	36304
139	50605
139	65662
139	69384
139	83806
140	40
141	40
142	41
142	20647
143	41
144	41
145	41
145	14230
146	41
147	42
147	19236
148	42
149	42
149	72159
149	84135
149	98012
150	43
151	43
152	44
153	44
154	44
154	32741
155	45
155	1645
155	27928
155	33245
156	45
156	1645
157	45
157	1645
157	6765
157	11185
157	21971
157	25161
157	27928
157	29248
157	35250
157	37342
157	44053
157	62725
157	93284
158	46
159	46
160	47
161	47
162	48
163	48
164	49
164	5439
164	41644
165	49
165	5061
165	19903
165	22576
165	28503
165	28617
165	28921
166	49
166	35142
166	36259
166	41907
166	74338
166	80998
166	86658
166	88222
166	90883
166	97217
167	49
167	35142
167	36259
167	41907
167	86658
168	49
168	5061
168	28617
168	42336
168	44559
168	69222
169	50
169	3635
170	50
170	3635
171	50
171	2520
171	3635
171	12444
171	17107
171	81439
172	51
173	51
173	2039
173	36908
173	42967
173	75783
174	52
175	52
176	53
176	13560
176	33253
176	43050
176	44705
176	95760
177	53
177	58542
177	95760
178	53
178	33253
178	44705
179	53
179	33253
179	44705
180	53
181	53
182	53
183	54
183	76142
183	98828
184	54
185	54
185	6317
186	54
187	54
188	55
188	14132
188	16253
188	20302
188	26057
188	52170
188	95596
189	55
189	3767
189	10057
189	14132
189	20302
189	20643
189	24205
189	26057
189	32409
189	52170
189	75479
189	95298
190	55
191	56
192	56
192	48628
192	97746
193	56
194	56
194	48628
195	57
196	57
197	58
197	74858
197	80429
198	58
199	58
200	58
201	59
202	59
202	51749
202	73162
202	77011
203	60
203	42662
203	87944
204	60
204	91733
205	60
205	1416
205	1757
205	15047
205	15642
205	42662
205	78231
205	80955
205	82402
205	82416
205	85140
205	91733
205	97940
206	60
207	60
208	61
208	4036
208	12609
208	22047
208	31020
208	39832
208	43628
208	44736
208	87217
208	98738
209	61
209	4036
209	4464
209	43628
210	61
210	4036
210	39832
210	43628
211	61
211	4036
211	4464
211	6986
211	9085
211	10762
211	12609
211	19499
211	21081
211	22047
211	23383
211	29371
211	31020
211	39832
211	40028
211	41586
211	43628
211	44736
211	51959
211	52599
211	53355
211	58018
211	58186
211	58747
211	58986
211	61313
211	74692
211	84428
211	87217
211	94143
211	95225
212	62
213	62
214	63
215	63
216	63
216	30444
217	63
217	28017
218	64
218	50940
218	76377
218	81526
219	64
219	1481
219	3613
219	7004
219	13238
219	44843
219	51108
219	64397
219	66337
219	74741
219	78924
219	97907
220	64
221	64
221	61294
221	64397
221	67941
222	65
222	29871
222	32294
222	39539
222	43059
223	65
223	270
223	720
223	11647
223	15767
223	44739
223	59504
224	66
225	66
226	66
227	67
228	67
228	1511
228	4713
228	5636
228	8365
228	10429
228	14400
228	14608
228	22965
228	24928
228	25426
228	26968
228	31936
228	34828
228	37765
228	40191
228	43143
228	44493
228	44621
228	44829
228	50116
228	51991
228	55383
228	56197
228	58079
228	70349
228	70919
228	79142
228	81623
228	82224
228	99987
229	67
229	5309
229	22967
229	41674
229	45699
229	58358
229	78270
230	67
230	10759
230	17874
230	22967
230	35124
230	45699
230	62706
230	63165
230	73743
230	74519
230	78270
230	82330
230	89815
231	67
231	4640
231	31215
231	42775
231	45699
231	56197
232	68
233	68
234	68
234	23923
235	68
236	68
236	38365
236	40170
236	58130
237	68
237	9533
237	10270
237	74412
238	68
238	23923
239	68
240	69
241	69
242	69
243	70
244	70
245	70
245	2302
245	21231
245	25290
245	25613
245	31651
245	34096
245	52785
245	72712
246	70
246	2302
246	21231
246	25613
246	26998
246	31651
246	71629
246	72712
246	76507
246	94391
247	71
248	71
249	71
250	71
250	1768
250	20199
250	72819
251	71
252	72
252	17740
252	48245
253	72
254	72
255	72
255	4871
255	17740
255	56472
256	73
256	46645
257	73
257	46645
257	48357
258	74
259	74
259	84492
260	75
261	75
262	76
263	76
264	77
264	21788
265	77
266	78
267	78
268	78
268	1953
268	33405
268	46452
268	86049
269	79
269	20423
269	24752
269	70794
270	79
270	5192
270	21520
270	26182
270	46821
271	79
272	79
273	80
274	80
274	9602
274	34066
274	41249
275	81
276	81
276	8114
276	12934
276	36369
276	49312
277	82
277	50927
278	82
278	32738
278	37035
278	50927
279	82
280	82
280	50927
281	83
281	26257
281	84374
281	85977
282	83
282	36846
282	41767
282	70077
282	83660
282	86369
282	91437
283	83
283	6570
283	49062
283	77851
284	84
284	15551
285	84
285	15551
286	84
287	85
287	45650
287	56487
287	58681
287	85935
288	85
288	6106
288	43561
288	47095
288	56865
289	85
289	6106
289	18439
289	19757
289	27790
289	28862
289	29396
289	35667
289	42502
289	43561
289	56865
289	63077
289	75585
289	91552
289	95115
289	99041
290	85
290	343
290	2515
290	7217
290	11698
290	12549
290	15190
290	18439
290	18812
290	20829
290	27790
290	28862
290	32368
290	35667
290	36511
290	55961
291	85
291	39374
292	86
292	4652
292	10278
293	86
294	86
294	10278
295	86
295	4652
295	10278
296	87
296	7988
296	15810
296	15981
296	31412
296	37461
296	46367
296	52571
296	95594
297	87
297	15981
298	87
298	16943
299	88
299	9297
300	88
300	9297
301	88
301	49978
301	73588
302	89
303	89
304	89
304	77683
305	90
306	90
307	90
308	90
309	91
309	85222
310	91
310	11472
310	38182
310	45821
310	49812
310	77074
310	80960
310	85473
310	92289
310	95465
311	91
311	8823
311	49812
311	86880
312	92
313	92
313	3556
314	93
315	93
316	93
317	93
318	94
318	10853
319	94
320	94
321	94
321	10853
321	21123
321	93507
321	98835
321	99346
322	94
323	95
324	95
325	95
326	95
327	95
328	96
328	91344
328	93959
328	99761
329	96
329	19089
329	34374
329	45248
329	93959
329	99761
330	97
331	97
332	98
332	67993
332	78061
333	98
333	10784
333	12736
333	13887
333	16660
333	28195
333	30992
333	32564
333	36030
333	55351
333	58779
333	63913
333	63991
333	65301
333	65346
333	65397
333	67993
333	78061
333	95839
334	99
334	28937
335	99
336	100
336	969
336	94253
337	100
338	100
339	100
339	2130
339	34745
339	45461
339	53546
339	61234
339	69063
339	75894
339	95996
340	100
341	100
341	7870
342	100
343	100
343	504
343	45461
343	55392
343	58766
343	73539
343	95996
343	96690
344	100
345	101
346	101
347	102
348	102
349	103
349	5440
350	103
351	103
351	82765
352	104
353	104
353	13431
353	23385
353	26352
353	29661
353	30635
353	35631
353	41203
353	48171
353	71560
353	96818
354	104
355	105
356	105
357	106
357	61817
358	106
358	6550
358	11213
358	14789
358	21526
358	26243
358	29866
358	30570
358	45452
358	57378
358	60155
358	61817
359	107
359	15398
360	107
360	2945
360	3118
360	7837
360	15398
360	28901
360	35976
360	48847
360	58348
360	59639
360	69158
361	108
361	95051
362	108
363	109
363	13499
364	109
364	33637
364	54174
364	81173
364	87605
365	109
365	5042
365	16475
365	30126
365	48767
366	110
366	16709
366	40490
366	82937
366	84974
366	85761
366	92827
366	95334
367	110
368	110
368	7098
368	13019
368	23897
368	31379
368	34110
368	37465
368	50546
368	92274
368	92827
368	96536
368	98170
369	111
370	111
370	23241
370	70451
370	70463
371	112
371	24460
371	25339
371	32096
371	37174
371	51798
371	85948
372	112
372	934
372	8748
372	13279
372	34073
372	36379
372	51798
373	112
373	24460
373	25339
373	37174
373	51798
374	113
375	113
375	31008
376	113
376	23839
376	53526
377	114
378	114
378	4488
378	27762
378	37856
378	61616
379	115
379	36155
380	115
380	7881
380	12332
380	21750
380	22096
380	27676
380	34306
380	34941
380	36155
380	59307
381	116
382	116
382	2865
382	4457
382	21955
382	35529
382	41988
383	116
383	16143
383	22046
383	28279
383	57158
383	85432
383	92514
383	97863
384	117
385	117
385	20552
385	28546
385	28671
385	34963
385	48463
385	68746
385	68880
385	70342
385	72423
385	79917
385	80820
385	82226
385	82387
385	83384
385	85127
385	85162
385	86602
385	86606
385	92381
385	92386
385	100261
386	118
387	118
387	20269
388	118
388	4601
388	73885
388	88333
389	119
390	119
391	120
392	120
392	41963
393	121
394	121
395	122
395	51189
395	54368
396	122
396	4908
396	28611
396	34789
396	35623
396	51189
396	54368
396	55212
396	59507
396	60084
396	92986
397	123
398	123
399	124
400	124
400	45478
400	74219
400	76190
400	79114
400	83051
401	124
402	124
402	4501
402	5945
402	8733
402	15735
402	19125
402	22978
402	24760
402	31683
402	33498
402	34421
402	36494
402	38286
402	39664
402	41842
402	44163
402	48664
402	56844
402	68812
402	68815
402	71330
402	75741
402	77612
402	85508
402	87296
402	87339
402	95159
402	99221
402	99507
403	125
403	94412
404	125
405	125
406	126
406	12185
406	27172
406	89666
407	126
407	12185
407	49797
408	127
409	127
409	51644
409	74141
410	128
410	23672
410	84168
411	128
411	23672
411	44094
411	60370
411	77305
412	128
412	98544
413	129
413	10649
414	129
414	8554
415	129
415	8554
416	130
417	130
418	130
418	42637
419	130
419	24135
419	32292
419	38995
419	48272
419	50458
420	131
420	20405
420	33834
421	131
422	132
422	18222
423	132
423	3704
423	13542
423	18222
423	25790
423	88204
424	132
424	2289
424	3704
424	18222
425	133
425	12250
425	15315
425	55225
425	55848
426	133
427	133
427	12250
427	15315
427	50900
428	134
429	134
430	134
431	134
431	14423
432	134
433	134
433	98717
434	134
435	134
435	14423
436	135
437	135
438	136
438	16259
438	34702
438	69502
438	86408
439	136
440	136
440	31146
441	137
442	137
442	4078
442	61373
443	137
443	99256
444	138
445	138
446	138
447	138
448	138
449	138
450	139
450	8402
451	139
451	8402
452	139
452	176
452	34727
453	140
453	9377
453	47065
453	49793
453	54508
454	140
455	140
456	140
457	140
458	141
459	141
459	26250
459	58197
460	141
461	142
461	3647
461	5906
461	59040
461	78935
461	91792
461	92383
461	98484
462	142
462	2752
462	5906
462	9933
462	18524
462	35324
462	50324
462	59040
462	62837
462	69119
462	73258
462	92635
463	143
464	143
465	143
466	144
466	805
467	144
468	144
468	11884
469	144
469	16821
469	16952
469	52373
469	54518
470	144
471	145
472	145
473	145
474	145
474	20159
475	145
476	145
476	52502
477	146
477	56672
478	146
478	51923
478	56672
478	96871
479	146
479	12160
479	13102
479	18800
479	26551
479	27677
479	27926
479	38946
479	50652
479	82103
480	146
480	13102
480	18133
480	27926
480	51858
480	51923
480	56672
480	73311
481	147
482	147
483	148
483	68248
483	73207
483	75598
483	77866
484	148
484	9860
484	11316
484	19717
484	44026
484	53141
484	89701
485	149
485	29936
485	31731
485	53307
485	88863
486	149
486	12867
486	17741
487	149
487	7992
488	150
489	150
490	151
490	76081
491	151
492	151
493	152
494	152
495	152
495	55237
495	56515
495	74793
496	152
496	47673
497	152
497	2251
497	3721
497	20548
497	21866
497	22371
497	31963
497	43694
497	44313
497	47673
497	50014
497	54992
497	55237
497	56515
497	62072
497	62240
497	74793
497	75180
497	91318
498	153
498	24111
499	153
499	24111
500	153
501	154
501	54535
502	154
502	32188
502	42406
502	54535
502	70140
503	155
504	155
505	155
505	22526
505	89649
505	92966
506	155
506	22526
506	89649
507	156
507	7997
507	10443
507	14745
507	24338
507	24600
507	51387
508	156
509	156
509	7997
509	10049
509	17103
509	19023
509	24338
509	24600
509	38361
509	43064
509	51088
509	51161
509	54643
509	69039
509	93379
509	93658
509	95309
509	96535
509	98445
510	157
510	2880
511	157
512	157
512	25816
512	50983
513	158
513	9515
513	13800
513	15659
513	57762
513	73584
514	158
514	13851
514	37700
514	40793
514	97607
515	159
515	11344
515	17499
516	159
516	17366
516	17499
516	43631
516	49632
517	160
518	160
519	160
520	160
521	161
522	161
523	161
524	161
525	162
525	31391
525	46521
526	162
526	16099
526	46521
527	162
528	163
529	163
529	69344
529	75236
530	163
530	74848
531	164
532	164
533	165
533	4774
533	6791
533	10442
533	25067
533	60928
533	74519
533	75604
533	75979
533	79475
534	165
534	4774
535	166
535	84379
536	166
536	56139
536	84378
536	84379
537	166
537	27966
537	32568
537	40138
537	47078
537	49049
537	53922
537	55698
537	84379
538	166
539	166
540	167
540	12327
540	63592
541	167
542	167
543	167
544	168
544	62767
545	168
546	168
546	12896
546	17185
546	50720
546	63638
546	79446
547	168
548	169
548	94714
549	169
549	6050
549	95892
550	170
550	76538
551	170
551	5963
551	39099
552	171
553	171
554	171
555	171
556	172
557	172
558	172
559	172
560	173
560	36207
560	42491
561	173
561	23129
561	87757
561	94179
562	174
563	174
564	174
565	174
566	175
567	175
567	9001
567	62065
567	62069
568	176
569	176
570	176
570	5514
570	24844
570	45324
571	177
572	177
573	177
573	70919
574	177
574	9277
574	14615
574	17462
574	33400
574	34726
574	84210
575	177
575	8014
575	9277
575	10081
575	12637
575	14615
575	24928
575	28686
575	34726
575	34828
575	40710
575	41521
575	41822
575	44621
575	59048
575	70426
575	70919
575	73175
575	73744
575	76569
575	77538
575	79680
575	81529
575	86549
575	87242
575	98683
576	178
576	30811
577	178
578	179
578	15794
578	58801
579	179
580	179
580	10872
580	12092
580	15794
580	30230
580	43282
580	46053
580	49810
580	57144
580	76201
580	77929
581	179
582	180
583	180
583	19208
584	180
584	19208
585	180
585	42677
586	181
586	27277
586	40558
587	181
587	27277
587	40558
587	74921
588	181
588	4413
588	17080
588	27277
588	38041
588	40558
589	181
589	4413
589	17080
589	27277
589	40558
589	74921
589	93073
590	182
590	35894
590	59420
591	182
591	59420
592	182
592	3993
592	8583
592	11697
592	12970
592	17334
592	20127
592	35894
592	59420
592	71051
593	183
593	9506
593	27283
594	183
595	183
595	2327
595	9506
595	24125
595	27283
595	53154
595	74697
595	94487
596	184
596	74612
597	184
597	50775
597	75670
597	78901
598	184
598	20234
598	30088
598	50775
599	185
599	51734
600	185
601	186
602	186
603	186
604	186
605	187
606	187
606	14641
606	21468
606	68381
607	187
607	5362
607	30705
608	188
608	6776
608	98330
609	188
609	7745
609	9028
609	42159
609	98330
610	189
610	3559
610	32134
610	70996
611	189
611	39652
612	190
612	47799
613	190
614	191
614	1157
614	13247
615	191
616	191
616	13247
616	96608
616	97518
617	192
617	6043
617	10195
617	15270
617	15442
617	18656
617	51276
617	91541
618	192
618	6043
618	9875
618	27482
618	35237
618	38638
618	91541
619	192
619	15270
619	48289
619	98754
620	192
620	18656
620	51276
621	193
621	5475
621	31930
621	51501
621	68912
621	85504
621	86409
622	193
622	51501
623	193
624	193
625	194
625	22658
625	85892
626	194
626	22658
626	70947
626	97775
627	195
628	195
628	1042
628	32811
629	196
629	95569
630	196
630	1392
630	1901
630	1917
630	2509
630	3871
630	13851
630	14435
630	16222
630	16679
630	18923
630	19267
630	22739
630	28783
630	29954
630	36683
630	37700
630	39347
630	43230
630	43380
630	46127
630	46930
630	50402
630	56313
630	59728
630	69185
630	70280
630	71313
630	71727
630	72799
630	75219
630	75856
630	75902
630	79311
630	79502
630	79610
630	81247
630	81612
630	84340
630	90049
630	90095
630	90121
630	91134
630	95569
631	197
631	46921
632	197
632	8652
632	46921
633	198
633	920
634	198
635	198
636	199
636	68664
637	199
637	45411
638	200
638	10557
638	41884
638	50083
639	200
639	41884
639	49892
639	57207
640	201
641	201
642	201
643	202
644	202
644	4176
644	34823
644	46647
645	203
646	203
647	204
648	204
648	8970
649	204
649	8970
650	204
650	6098
650	7900
650	12457
650	13997
650	15460
650	17254
650	23824
650	24052
650	31404
650	50148
650	73754
651	204
652	205
653	205
654	205
654	28692
654	41000
654	50320
654	77760
654	82949
654	89302
654	94205
655	206
655	995
655	33937
655	95374
656	206
656	13017
656	33937
656	56287
656	95374
657	206
657	13017
657	95374
658	207
658	73968
659	207
659	565
659	7425
659	13441
659	19604
659	37193
659	40506
659	56541
659	86958
659	95165
660	208
661	208
662	208
662	33269
662	98664
663	208
664	208
665	209
666	209
667	209
667	77776
668	209
668	23561
669	210
669	57125
669	90267
670	210
670	4066
670	4297
670	11547
670	12700
670	20997
670	21725
670	24628
670	24989
670	26197
670	26367
670	34447
670	35133
670	35298
670	36779
670	37415
670	40157
670	47798
670	56213
670	57125
670	59270
670	59661
670	69447
670	70142
670	73334
670	75707
670	79116
670	85746
670	87349
670	88087
670	91090
670	93817
670	95126
670	96496
670	99300
671	210
671	11547
671	57125
671	77809
671	82323
671	87014
672	210
672	22013
672	69447
673	210
674	211
674	5588
674	12012
674	18835
674	19987
674	29655
674	38961
674	52806
674	53112
674	59957
674	63126
674	66446
674	73581
674	73860
674	83430
674	90007
675	211
675	5588
675	18590
675	29655
675	38961
675	47321
675	51942
675	52903
675	56671
675	59095
675	73859
676	212
676	535
677	212
678	213
679	213
680	213
680	96616
681	213
681	36721
681	38497
681	96199
682	214
683	214
683	86515
684	215
685	215
685	20635
685	95704
686	215
686	20635
686	33531
686	47980
686	59623
686	75320
687	216
688	216
688	22180
688	81185
689	216
690	216
690	22180
690	70082
691	217
692	217
693	218
694	218
695	218
695	9011
696	219
697	219
698	219
699	219
700	220
700	1375
700	6979
700	7312
700	20511
700	26375
700	28234
700	48786
700	53396
700	68831
700	71052
700	73735
700	93904
700	94332
701	220
701	28234
701	53396
702	220
702	1375
702	22473
702	28234
702	53396
702	71052
702	73735
703	221
703	31577
703	54180
704	221
704	31577
705	221
706	221
706	31577
707	222
707	50080
708	222
709	222
709	17993
710	222
710	17993
710	50080
711	223
711	93267
712	223
713	224
714	224
714	1902
714	3974
714	6552
714	21544
714	23095
714	28292
714	33285
714	35433
714	35577
714	40847
714	47532
714	50281
714	68908
714	81438
714	93521
714	94795
714	98234
715	224
716	224
717	224
717	14846
717	28292
717	35433
717	47532
718	225
718	2015
718	4361
719	225
719	2015
719	2166
719	4361
720	226
720	50448
720	96531
721	226
722	226
723	227
723	19857
724	227
725	228
726	228
726	9827
726	11241
726	16897
726	36425
726	36425
726	37153
726	37623
726	38973
726	39056
726	47999
726	49488
726	57929
726	67662
726	86528
727	229
727	71482
727	87038
728	229
729	230
730	230
731	230
731	5080
731	5905
731	23738
731	41436
732	231
732	1178
732	5487
733	231
733	2850
734	232
735	232
735	4020
735	10070
735	37644
735	49450
735	60030
735	98452
735	99631
736	232
736	360
736	95855
737	233
737	79578
737	96266
738	233
738	10640
738	23755
738	29758
738	38899
738	49999
738	54596
739	233
739	12045
739	30286
739	36686
739	39065
739	41973
739	45269
739	57910
739	77154
740	233
741	234
741	81628
742	234
742	18956
742	68495
742	75214
742	76170
742	79431
742	81751
743	234
743	18956
744	234
744	10407
744	18956
744	27754
744	68495
744	75214
744	76170
744	79431
744	81751
744	81752
744	81753
744	96032
745	235
745	6407
745	18410
745	84037
745	88808
745	96686
746	235
746	3207
746	18410
746	35736
746	54450
746	65043
746	95209
746	96686
747	235
747	9824
747	35736
747	88808
748	236
748	26895
748	54017
748	86996
748	98058
749	236
749	98058
750	236
750	3286
750	16025
750	93381
751	237
752	237
752	4739
752	28435
752	43258
752	70408
752	93953
752	95722
753	238
754	238
754	35125
754	55231
754	56070
754	71375
754	78032
754	99311
755	239
755	287
755	10905
755	37134
755	42261
755	93110
755	94674
756	239
756	287
756	937
756	20577
757	240
758	240
758	16413
758	74661
758	95523
759	240
760	240
760	24732
760	31266
760	46192
760	57196
761	240
762	240
762	23018
763	241
763	46947
764	241
765	242
765	2740
765	34826
765	41623
765	60060
765	77041
765	81898
765	94605
766	242
767	242
768	242
769	243
769	6071
770	243
770	62278
771	243
771	5037
771	6071
771	31538
771	62278
772	243
772	6071
772	7438
772	19600
772	31538
772	62278
772	95799
773	244
773	18561
773	24074
773	81203
774	244
774	8916
774	18561
774	24074
774	26844
774	37256
775	244
775	18561
775	22024
775	27137
775	42846
775	99410
776	245
777	245
778	246
778	5868
778	8283
778	13302
778	26996
778	36697
778	49384
778	53998
778	96868
779	246
780	247
780	8615
781	247
781	31475
782	248
783	248
783	30390
784	248
784	6629
784	54840
785	249
785	4746
785	6295
785	6321
785	76147
785	94945
786	249
786	615
786	36765
787	249
787	615
787	7289
787	36765
787	40187
787	59798
788	250
789	250
789	1420
789	74163
789	85753
790	251
791	251
791	1796
791	20949
791	23442
791	32987
791	37087
791	41233
791	43704
791	44795
791	51912
791	65134
791	86520
791	91205
791	93104
791	93555
792	252
792	14552
792	27784
792	39392
792	51409
792	56428
792	93811
793	252
793	27784
793	39392
794	252
794	19590
794	39392
795	252
796	253
796	6190
796	75629
797	253
798	253
798	12880
798	13507
798	33815
798	38857
798	41312
798	49190
798	51575
798	70492
798	74901
798	95687
798	97579
799	254
800	254
800	42781
801	254
801	8969
801	41557
801	49647
801	54147
801	96469
802	255
803	255
804	256
804	941
804	29523
805	256
805	941
805	13474
805	15215
805	21181
805	22817
805	28198
805	29523
805	33916
805	39276
805	41901
805	55890
805	65113
805	69480
805	73578
805	97439
805	97702
805	99459
806	257
807	257
807	61002
808	258
808	9505
808	9897
808	17525
808	62485
808	85327
808	88951
809	258
809	7281
809	13199
809	39830
809	88811
809	93226
810	258
811	258
811	4870
811	5821
811	24195
811	26056
811	46341
811	51255
811	55100
811	93580
812	259
812	54484
813	259
814	259
815	259
816	259
816	8789
817	259
817	79585
818	260
818	46461
819	260
819	1924
819	3205
819	12141
819	14706
819	18876
819	33648
819	45373
819	45648
819	46461
819	52012
819	53544
819	78992
820	261
820	18313
820	60825
821	261
822	261
822	21691
822	36665
822	44083
822	55775
823	262
824	262
824	885
825	262
826	262
826	34309
827	262
828	262
828	885
828	27169
828	59614
828	93080
829	263
829	7153
830	263
830	6082
830	8477
830	15260
830	24886
830	35173
830	35176
830	38436
830	39385
831	263
831	3435
831	68969
832	264
832	51807
833	264
833	11975
833	15667
833	31937
833	68885
833	85530
834	265
834	429
834	5345
834	7563
834	18051
834	21428
834	40380
835	265
835	661
835	680
835	5345
835	8614
835	28690
835	31684
835	32589
835	41941
835	43745
835	50939
835	57436
835	70132
835	82261
835	86121
835	94744
835	98778
836	265
836	5345
836	28690
836	31684
836	70132
836	86121
836	94744
837	265
837	48243
838	265
838	429
838	661
838	767
838	5345
838	7563
838	28148
838	52574
838	57552
838	98778
839	265
839	49669
840	266
841	266
842	266
842	95862
843	266
844	267
844	9908
844	81678
844	100204
845	267
846	268
847	268
847	3290
847	29278
848	268
849	269
849	30107
850	269
851	269
852	270
853	270
854	270
854	720
854	27356
855	271
855	41713
856	271
856	12540
856	16781
856	27411
856	30991
856	34024
856	41713
856	46383
857	272
858	272
858	19132
858	55688
858	74593
859	273
860	273
861	273
861	363
862	273
862	23687
863	274
863	62020
864	274
865	274
865	55113
865	62020
866	275
866	14229
866	28325
866	46249
866	48479
866	76226
866	99409
867	275
867	918
867	2852
867	10885
867	15361
868	275
868	12336
869	276
870	276
870	39619
871	276
871	48373
872	276
872	55466
873	276
873	333
873	22523
873	55466
874	277
875	277
876	277
876	3893
876	100193
877	277
877	81758
878	277
878	38743
879	278
880	278
880	12369
880	20992
880	26020
880	81305
880	86120
881	278
882	279
882	24231
883	279
884	280
884	8925
884	93194
884	93635
885	280
885	8925
885	58639
885	93194
886	281
887	281
888	282
888	19684
888	28372
888	28887
888	29257
889	282
889	17198
889	19684
889	19701
889	20320
889	21197
